year,type,importance,event,image,link,
1939,thailand,3,สุนทราภรณ์ ก่อตั้ง,soontraporn.jpg,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%87%E0%B8%94%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B8%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C
1939,world,1,เริ่มสงครามโลกครั้งที่ 2,ww2.jpg,https://en.wikipedia.org/wiki/World_War_II
1941,thailand,3,ขบวนการเสรีไทยก่อตั้ง,free thai.jpg,https://th.wikipedia.org/wiki/%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B5%E0%B9%84%E0%B8%97%E0%B8%A2
1941,thailand,4,อนุสาวรีย์ชัยสมรภูมิสร้างเสร็จ,victory monument.jpg,https://en.wikipedia.org/wiki/Victory_Monument_(Bangkok)
1943,thailand,2,จอมพลป. ก่อตั้งมหาวิทยาลัยเกษตรศาสตร์,Kasetsart.jpg,https://en.wikipedia.org/wiki/Kasetsart_University
1943,thailand,2,ศิลป์ พีระศรี ก่อตั้งมหาวิทยาลัยศิลปากร,silpakorn.jpg,https://en.wikipedia.org/wiki/Silpakorn_University
1945,world,2,สหรัฐฯ ทิ้งระเบิดปรมาณูที่ฮิโรชิมาและนางาซากิ,atomic bomb.jpg,https://en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki
1945,world,1,สิ้นสุดสงครามโลกครั้งที่ 2 เริ่มสงครามเย็น,end ww2.jpg,https://en.wikipedia.org/wiki/Aftermath_of_World_War_II
1945,world,3,การแบ่งแยกดินแดนอินเดีย-ปากีสถาน,india partition.jpg,https://en.wikipedia.org/wiki/Partition_of_India
1946,thailand,1,รัชกาลที่ 8 สวรรคต รัชกาลที่ 9 ทรงขึ้นครองราชสมบัติ,rama 9.jpg,https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B8%95%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%97%E0%B8%AA%E0%B8%A1%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%88%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%99%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A1%E0%B8%AB%E0%B8%B4%E0%B8%94%E0%B8%A5
1946,thailand,2,พรรคประชาธิปัตย์ พรรคการเมืองที่เก่าแก่ที่สุดที่ยังทำงานอยู่ ก่อตั้ง,prachatipat.png,https://th.wikipedia.org/wiki/%E0%B8%9E%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%9B%E0%B8%B1%E0%B8%95%E0%B8%A2%E0%B9%8C
1946,world,3,ภาพยนตร์ It's a Wonderful Life ออกฉาย,it's a wonderful life.jpg,https://en.wikipedia.org/wiki/It%27s_a_Wonderful_Life
1947,thailand,4,รัฐประหารโดยพลโทผิน ชุณหะวัณ,coup 1947.jpg,https://th.wikipedia.org/wiki/%E0%B8%A3%E0%B8%B1%E0%B8%90%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2_%E0%B8%9E.%E0%B8%A8._2490
1949,world,1,เหมาเจ๋อตงขึ้นสู่อำนาจ,mao zedong.jpg,https://en.wikipedia.org/wiki/Mao_Zedong
1950,thailand,4,พระราชพิธีบรมราชาภิเษกรัชกาลที่ 9,rama 9 throne.jpg,https://th.wikipedia.org/wiki/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81_%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%8A_2493
1950,world,3,เริ่มสงครามเกาหลี,korean war.jpg,https://en.wikipedia.org/wiki/Korean_War
1953,thailand,3,ศาลาเฉลิมไทยกลายเป็นโรงภาพยนตร์,chalermthai theatre.jpg,https://th.wikipedia.org/wiki/%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B9%84%E0%B8%97%E0%B8%A2#%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1
1953,world,1,พระราชพิธีบรมราชาภิเษกสมเด็จพระราชินีนาถเอลิซาเบธที่ 2 ,elizabeth ii.jpg,https://en.wikipedia.org/wiki/Elizabeth_II#Accession_and_coronation
1955,world,1,เริ่มสงครามเวียดนาม,vietnam war.jpg,https://en.wikipedia.org/wiki/Vietnam_War
1955,world,2,โรซา พาร์คส์ ปฏิเสธที่จะลุกจากที่นั่งของคนผิวขาวบนรถเมล์,rosa parks.jpg,https://en.wikipedia.org/wiki/Rosa_Parks
