year,type,importance,event,image,link,
1939,thailand,3,สุนทราภรณ์_ก่อตั้ง,soontraporn.jpg,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%87%E0%B8%94%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B8%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C
1939,world,1,เริ่มสงครามโลกครั้งที่_2,ww2.jpg,https://en.wikipedia.org/wiki/World_War_II
1941,thailand,3,ขบวนการเสรีไทยก่อตั้ง,free_thai.jpg,https://th.wikipedia.org/wiki/%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B5%E0%B9%84%E0%B8%97%E0%B8%A2
1941,thailand,4,อนุสาวรีย์ชัยสมรภูมิสร้างเสร็จ,victory_monument.jpg,https://en.wikipedia.org/wiki/Victory_Monument_(Bangkok)
1943,thailand,2,จอมพลป._ก่อตั้งมหาวิทยาลัยเกษตรศาสตร์,Kasetsart.jpg,https://en.wikipedia.org/wiki/Kasetsart_University
1943,thailand,2,ศิลป์_พีระศรี_ก่อตั้งมหาวิทยาลัยศิลปากร,silpakorn.jpg,https://en.wikipedia.org/wiki/Silpakorn_University
1945,world,2,สหรัฐฯ_ทิ้งระเบิดปรมาณูที่ฮิโรชิมาและนางาซากิ,atomic_bomb.jpg,https://en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki
1945,world,1,สิ้นสุดสงครามโลกครั้งที่_2_เริ่มสงครามเย็น,end_ww2.jpg,https://en.wikipedia.org/wiki/Aftermath_of_World_War_II
1945,world,3,การแบ่งแยกดินแดนอินเดีย-ปากีสถาน,india_partition.jpg,https://en.wikipedia.org/wiki/Partition_of_India
1946,thailand,1,รัชกาลที่_8_สวรรคต_รัชกาลที่_9_ทรงขึ้นครองราชสมบัติ,rama_9.jpg,https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B8%95%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%97%E0%B8%AA%E0%B8%A1%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%88%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%99%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A1%E0%B8%AB%E0%B8%B4%E0%B8%94%E0%B8%A5
